work_id,mp_no,fy,work_no,mp_name,mp_state,state,constituency,work_category,work_desc,work_status,recommended_date,recommended_amount,sanction_date,sanction_amount,completion_date,amount_disbursed,exp_pay_count,exp_total,exp_inprogress,exp_paid,exp_vendors,alloc_limit,calamity_consent,is_recommended,is_sanctioned,is_completed,has_expenditure,dup_partner_count,dup_partner_sim_max,dup_partner_cross_fy,has_duplicate_lead,anomaly_score,is_anomaly,flag_unparseable,flag_stalled,flag_incomplete,flag_sanction_overrun,flag_zero_disbursal,flag_cost_overrun,reasons,risk_score,is_flagged,fraud_type,fraud_priority,fraud_signals,fraud_narrative,legal_route
MP858/2024-2025/143945,858.0,2024-2025,143945.0,Asit Kumar Mal,West Bengal,West Bengal,BOLPUR(SC),Normal/Others,"Construction of Boundary Wall at Sukhbazar Eco PARK UNDER ,ILLAMBAZAR BLOCK ,Executing Agency will be EO S.S.D.A. BOLPUR, BIRBHUM.",Vendor Identification,2024-09-27,4124451.0,2024-12-06,4124451.0,,,,,,,,275694456.74,,1,1,0,0,0,0.0,0,False,0.46882432470312807,True,False,True,True,False,True,False,"stalled: sanctioned before 2025-01-01, never completed; sanctioned but never completed; sanctioned but zero amount disbursed; anomalous on F1-F4 features (Isolation Forest)",75,True,siphoned_funds,2,"stalled_no_funds,zero_disbursal,anomaly",Work was sanctioned (4124451.0) but has not been completed and has zero amount disbursed.,enforcement - agency investigation
MP18112/2024-2025/143947,18112.0,2024-2025,143947.0,BALWANT BASWANT WANKHADE,Maharashtra,Maharashtra,AMRAVATI(SC),Normal/Others,Construction Of Community Hall At Hirur Purna Ta. Chandur Bazar,Work Completed,2024-09-27,1441000.0,2024-10-14,1441000.0,,,,,,,,198293678.0,,1,1,0,0,0,0.0,0,False,0.3558386410459611,True,False,True,True,False,True,False,"stalled: sanctioned before 2025-01-01, never completed; sanctioned but never completed; sanctioned but zero amount disbursed; anomalous on F1-F4 features (Isolation Forest)",75,True,siphoned_funds,2,"stalled_no_funds,zero_disbursal,anomaly",Work was sanctioned (1441000.0) but has not been completed and has zero amount disbursed.,enforcement - agency investigation
MP405/2024-2025/140145,405.0,2024-2025,140145.0,Balashowry Vallabbhaneni,Andhra Pradesh,Andhra Pradesh,MACHILIPATNAM,Normal/Others,"Providing CC road from Ramalayam to Chukka Srinivasa Rao house in Kanigirilanka of Iluru GP, Thotlavallur Mandal in Krishna District",Physical Inspection,2024-09-10,1500000.0,2024-10-22,1500000.0,,,1.0,1158273.0,0.0,0.0,1.0,147000000.0,,1,1,0,1,0,0.0,0,False,0.3542146038315409,True,False,True,True,False,True,False,"stalled: sanctioned before 2025-01-01, never completed; sanctioned but never completed; sanctioned but zero amount disbursed; anomalous on F1-F4 features (Isolation Forest)",75,True,siphoned_funds,2,"stalled_no_funds,zero_disbursal,anomaly",Work was sanctioned (1500000.0) but has not been completed and has zero amount disbursed.,enforcement - agency investigation
MP18250/2024-2025/142044,18250.0,2024-2025,142044.0,SK NURUL ISLAM,West Bengal,West Bengal,BASIRHAT,Normal/Others,Installation of 7nos. of Eletric street light under Ghorarash Kulingram G.P & Basirhat II Panchayat Samity. (Sl No.-16 to 22),Vendor Identification,2024-09-20,2425500.0,2024-12-20,2425500.0,,,,,,,,49000000.0,,1,1,0,0,0,0.0,0,False,0.3624385176857381,True,False,True,True,False,True,False,"stalled: sanctioned before 2025-01-01, never completed; sanctioned but never completed; sanctioned but zero amount disbursed; anomalous on F1-F4 features (Isolation Forest)",75,True,siphoned_funds,2,"stalled_no_funds,zero_disbursal,anomaly",Work was sanctioned (2425500.0) but has not been completed and has zero amount disbursed.,enforcement - agency investigation
MP18247/2024-2025/145107,18247.0,2024-2025,145107.0,ARUP CHAKRABORTY,West Bengal,West Bengal,BANKURA,Normal/Others,Installation of 20 nos. of solar high mast lights at different places of  Simlapal Block area under Bankura District,Sanction,2024-10-02,7600000.0,2024-12-10,7600000.0,,,,,,,,147000000.0,,1,1,0,0,0,0.0,0,False,0.3602650987168473,True,False,True,True,False,True,False,"stalled: sanctioned before 2025-01-01, never completed; sanctioned but never completed; sanctioned but zero amount disbursed; anomalous on F1-F4 features (Isolation Forest)",75,True,siphoned_funds,2,"stalled_no_funds,zero_disbursal,anomaly",Work was sanctioned (7600000.0) but has not been completed and has zero amount disbursed.,enforcement - agency investigation
MP719/2024-2025/140154,719.0,2024-2025,140154.0,Bhagirath Chaudhary,Rajasthan,Rajasthan,AJMER,Normal/Others,Construction of Comunity Hall neat Teja place kadel,Work partially Completed,2024-09-10,299612.0,2024-11-28,299612.0,,,15.0,80040.0,15.0,0.0,15.0,147000000.0,,1,1,0,1,0,0.0,0,False,0.6844673395818721,True,False,True,True,False,True,False,"stalled: sanctioned before 2025-01-01, never completed; sanctioned but never completed; sanctioned but zero amount disbursed; anomalous on F1-F4 features (Isolation Forest)",75,True,siphoned_funds,2,"stalled_no_funds,zero_disbursal,anomaly",Work was sanctioned (299612.0) but has not been completed and has zero amount disbursed.,enforcement - agency investigation
MP577/2025-2026/133613,577.0,2025-2026,133613.0,Jaswantsinh Sumanbhai Bhabhor,Gujarat,Gujarat,DAHOD(ST),Normal/Others,zabu game bamaniya faliya ma sarvajanik kuva nu kam,Sanction,2024-07-17,250000.0,2026-01-02,250000.0,,,,,,,,147000000.0,,1,1,0,0,20,0.9691,6,True,0.5044632391209884,True,False,False,True,False,True,False,"sanctioned but never completed; sanctioned but zero amount disbursed; duplicate-resubmission candidate (cross-FY, same MP+amount, description sim >= 0.8); anomalous on F1-F4 features (Isolation Forest)",65,True,duplicate_claim,1,"duplicate_resubmission,zero_disbursal,anomaly",Duplicate-claim candidate: a near-identical work description for the same MP and amount appears in a different financial year (cross-FY partner).,internal - administrative recovery
MP577/2025-2026/133596,577.0,2025-2026,133596.0,Jaswantsinh Sumanbhai Bhabhor,Gujarat,Gujarat,DAHOD(ST),Normal/Others,abhlod game mukhy rastaa thi  bor faliya sudhi c.c.road nu kam,Sanction,2024-07-17,300000.0,2026-01-12,300000.0,,,,,,,,147000000.0,,1,1,0,0,1,0.8224,1,True,0.509519644100346,True,False,False,True,False,True,False,"sanctioned but never completed; sanctioned but zero amount disbursed; duplicate-resubmission candidate (cross-FY, same MP+amount, description sim >= 0.8); anomalous on F1-F4 features (Isolation Forest)",65,True,duplicate_claim,1,"duplicate_resubmission,zero_disbursal,anomaly",Duplicate-claim candidate: a near-identical work description for the same MP and amount appears in a different financial year (cross-FY partner).,internal - administrative recovery
MP577/2025-2026/133594,577.0,2025-2026,133594.0,Jaswantsinh Sumanbhai Bhabhor,Gujarat,Gujarat,DAHOD(ST),Normal/Others,patiya game katara faliya thi samshan sudhi c.c.road nu kam,Sanction,2024-07-17,250000.0,2026-01-12,250000.0,,,,,,,,147000000.0,,1,1,0,0,12,0.9066,5,True,0.5109191830794169,True,False,False,True,False,True,False,"sanctioned but never completed; sanctioned but zero amount disbursed; duplicate-resubmission candidate (cross-FY, same MP+amount, description sim >= 0.8); anomalous on F1-F4 features (Isolation Forest)",65,True,duplicate_claim,1,"duplicate_resubmission,zero_disbursal,anomaly",Duplicate-claim candidate: a near-identical work description for the same MP and amount appears in a different financial year (cross-FY partner).,internal - administrative recovery
MP577/2025-2026/133591,577.0,2025-2026,133591.0,Jaswantsinh Sumanbhai Bhabhor,Gujarat,Gujarat,DAHOD(ST),Normal/Others,abhlod game umriya umariya faliya thi pranmji mandir par c.c.road nu kam,Physical Inspection,2024-07-17,250000.0,2026-01-12,250000.0,,,1.0,248443.0,0.0,0.0,1.0,147000000.0,,1,1,0,1,9,0.8473,3,True,0.610401835654562,True,False,False,True,False,True,False,"sanctioned but never completed; sanctioned but zero amount disbursed; duplicate-resubmission candidate (cross-FY, same MP+amount, description sim >= 0.8); anomalous on F1-F4 features (Isolation Forest)",65,True,duplicate_claim,1,"duplicate_resubmission,zero_disbursal,anomaly",Duplicate-claim candidate: a near-identical work description for the same MP and amount appears in a different financial year (cross-FY partner).,internal - administrative recovery
MP577/2025-2026/133590,577.0,2025-2026,133590.0,Jaswantsinh Sumanbhai Bhabhor,Gujarat,Gujarat,DAHOD(ST),Normal/Others,patiya game simada faliya ma samuhik kuva nu kam,Sanction,2024-07-17,250000.0,2026-01-12,250000.0,,,,,,,,147000000.0,,1,1,0,0,17,0.9674,4,True,0.5109191830794169,True,False,False,True,False,True,False,"sanctioned but never completed; sanctioned but zero amount disbursed; duplicate-resubmission candidate (cross-FY, same MP+amount, description sim >= 0.8); anomalous on F1-F4 features (Isolation Forest)",65,True,duplicate_claim,1,"duplicate_resubmission,zero_disbursal,anomaly",Duplicate-claim candidate: a near-identical work description for the same MP and amount appears in a different financial year (cross-FY partner).,internal - administrative recovery
MP18250/2025-2026/140433,18250.0,2025-2026,140433.0,SK NURUL ISLAM,West Bengal,West Bengal,BASIRHAT,Normal/Others,Installation of 12 miters Highmast Light with 6nos. IP65 Flood light with high power LED  at Jora Ashathatala under Jagannathpur G.P and Baduria Panchayet Samity (SL. No-35).,Vendor Identification,2024-09-12,500000.0,2026-03-06,500000.0,,,,,,,,49000000.0,,1,1,0,0,2,0.9602,1,True,0.6627555743774016,True,False,False,True,False,True,False,"sanctioned but never completed; sanctioned but zero amount disbursed; duplicate-resubmission candidate (cross-FY, same MP+amount, description sim >= 0.8); anomalous on F1-F4 features (Isolation Forest)",65,True,duplicate_claim,1,"duplicate_resubmission,zero_disbursal,anomaly",Duplicate-claim candidate: a near-identical work description for the same MP and amount appears in a different financial year (cross-FY partner).,internal - administrative recovery
MP577/2025-2026/133589,577.0,2025-2026,133589.0,Jaswantsinh Sumanbhai Bhabhor,Gujarat,Gujarat,DAHOD(ST),Normal/Others,boriyala game divaniya faliya ma samuhik kuva nu kam,Sanction,2024-07-17,250000.0,2026-01-12,250000.0,,,,,,,,147000000.0,,1,1,0,0,19,0.9691,6,True,0.5109191830794169,True,False,False,True,False,True,False,"sanctioned but never completed; sanctioned but zero amount disbursed; duplicate-resubmission candidate (cross-FY, same MP+amount, description sim >= 0.8); anomalous on F1-F4 features (Isolation Forest)",65,True,duplicate_claim,1,"duplicate_resubmission,zero_disbursal,anomaly",Duplicate-claim candidate: a near-identical work description for the same MP and amount appears in a different financial year (cross-FY partner).,internal - administrative recovery
MP577/2025-2026/133609,577.0,2025-2026,133609.0,Jaswantsinh Sumanbhai Bhabhor,Gujarat,Gujarat,DAHOD(ST),Normal/Others,khalta game mohaniya faliya ma c.c road nu kam,Sanction,2024-07-17,250000.0,2026-01-02,250000.0,,,,,,,,147000000.0,,1,1,0,0,22,0.9769,7,True,0.5044632391209884,True,False,False,True,False,True,False,"sanctioned but never completed; sanctioned but zero amount disbursed; duplicate-resubmission candidate (cross-FY, same MP+amount, description sim >= 0.8); anomalous on F1-F4 features (Isolation Forest)",65,True,duplicate_claim,1,"duplicate_resubmission,zero_disbursal,anomaly",Duplicate-claim candidate: a near-identical work description for the same MP and amount appears in a different financial year (cross-FY partner).,internal - administrative recovery
MP577/2025-2026/133605,577.0,2025-2026,133605.0,Jaswantsinh Sumanbhai Bhabhor,Gujarat,Gujarat,DAHOD(ST),Normal/Others,khalta garbadi game risol faliya ma c.c road nu kam,Sanction,2024-07-17,250000.0,2026-01-02,250000.0,,,,,,,,147000000.0,,1,1,0,0,22,0.9662,7,True,0.5044632391209884,True,False,False,True,False,True,False,"sanctioned but never completed; sanctioned but zero amount disbursed; duplicate-resubmission candidate (cross-FY, same MP+amount, description sim >= 0.8); anomalous on F1-F4 features (Isolation Forest)",65,True,duplicate_claim,1,"duplicate_resubmission,zero_disbursal,anomaly",Duplicate-claim candidate: a near-identical work description for the same MP and amount appears in a different financial year (cross-FY partner).,internal - administrative recovery
MP577/2025-2026/138726,577.0,2025-2026,138726.0,Jaswantsinh Sumanbhai Bhabhor,Gujarat,Gujarat,DAHOD(ST),Normal/Others,nani sanjeli game mandir faliya ma samuhik kuva nu kam,Sanction,2024-09-06,350000.0,2026-01-30,350000.0,,,,,,,,147000000.0,,1,1,0,0,1,0.8456,1,True,0.5005978067854795,True,False,False,True,False,True,False,"sanctioned but never completed; sanctioned but zero amount disbursed; duplicate-resubmission candidate (cross-FY, same MP+amount, description sim >= 0.8); anomalous on F1-F4 features (Isolation Forest)",65,True,duplicate_claim,1,"duplicate_resubmission,zero_disbursal,anomaly",Duplicate-claim candidate: a near-identical work description for the same MP and amount appears in a different financial year (cross-FY partner).,internal - administrative recovery
MP352/2025-2026/142707,352.0,2025-2026,142707.0,Shri Hibi Eden,Kerala,Kerala,ERNAKULAM,Normal/Others,"Purchase of 4 Laptops & 1 Projector  for St.Joseph LP school, Kannamali",Physical Inspection,2024-09-23,172076.0,2025-09-22,172076.0,,,,,,,,162177260.11,,1,1,0,0,1,0.8696,1,True,0.35746558413964236,True,False,False,True,False,True,False,"sanctioned but never completed; sanctioned but zero amount disbursed; duplicate-resubmission candidate (cross-FY, same MP+amount, description sim >= 0.8); anomalous on F1-F4 features (Isolation Forest)",65,True,duplicate_claim,1,"duplicate_resubmission,zero_disbursal,anomaly",Duplicate-claim candidate: a near-identical work description for the same MP and amount appears in a different financial year (cross-FY partner).,internal - administrative recovery
MP812/2025-2026/135446,812.0,2025-2026,135446.0,Vijay Kumar Dubey,Uttar Pradesh,Uttar Pradesh,KUSHI NAGAR,Normal/Others,GP VIJAYPUR NAGAHA ME RAMAWADH KE GHAR PAS HIGH MAST KI STHAPANA KARRY,Physical Inspection,2024-08-17,236315.0,2025-10-17,236315.0,,,,,,,,148900000.0,,1,1,0,0,2,0.8832,2,True,0.39503829409039093,True,False,False,True,False,True,False,"sanctioned but never completed; sanctioned but zero amount disbursed; duplicate-resubmission candidate (cross-FY, same MP+amount, description sim >= 0.8); anomalous on F1-F4 features (Isolation Forest)",65,True,duplicate_claim,1,"duplicate_resubmission,zero_disbursal,anomaly",Duplicate-claim candidate: a near-identical work description for the same MP and amount appears in a different financial year (cross-FY partner).,internal - administrative recovery
MP577/2025-2026/133583,577.0,2025-2026,133583.0,Jaswantsinh Sumanbhai Bhabhor,Gujarat,Gujarat,DAHOD(ST),Normal/Others,ambli game khada faliya ma samuhik  kuva nu kam,Sanction,2024-07-17,250000.0,2026-01-12,250000.0,,,,,,,,147000000.0,,1,1,0,0,19,0.9485,6,True,0.5109191830794169,True,False,False,True,False,True,False,"sanctioned but never completed; sanctioned but zero amount disbursed; duplicate-resubmission candidate (cross-FY, same MP+amount, description sim >= 0.8); anomalous on F1-F4 features (Isolation Forest)",65,True,duplicate_claim,1,"duplicate_resubmission,zero_disbursal,anomaly",Duplicate-claim candidate: a near-identical work description for the same MP and amount appears in a different financial year (cross-FY partner).,internal - administrative recovery
MP577/2025-2026/133614,577.0,2025-2026,133614.0,Jaswantsinh Sumanbhai Bhabhor,Gujarat,Gujarat,DAHOD(ST),Normal/Others,zabu game pateliya faliya ma c.c.road nu kam,Sanction,2024-07-17,250000.0,2026-01-02,250000.0,,,,,,,,147000000.0,,1,1,0,0,21,0.9894,6,True,0.5044632391209884,True,False,False,True,False,True,False,"sanctioned but never completed; sanctioned but zero amount disbursed; duplicate-resubmission candidate (cross-FY, same MP+amount, description sim >= 0.8); anomalous on F1-F4 features (Isolation Forest)",65,True,duplicate_claim,1,"duplicate_resubmission,zero_disbursal,anomaly",Duplicate-claim candidate: a near-identical work description for the same MP and amount appears in a different financial year (cross-FY partner).,internal - administrative recovery
MP577/2025-2026/133582,577.0,2025-2026,133582.0,Jaswantsinh Sumanbhai Bhabhor,Gujarat,Gujarat,DAHOD(ST),Normal/Others,nelsur game aashram faliya ma saamuhik kuva nu kam,Sanction,2024-07-17,250000.0,2026-01-12,250000.0,,,,,,,,147000000.0,,1,1,0,0,20,0.9656,6,True,0.5109191830794169,True,False,False,True,False,True,False,"sanctioned but never completed; sanctioned but zero amount disbursed; duplicate-resubmission candidate (cross-FY, same MP+amount, description sim >= 0.8); anomalous on F1-F4 features (Isolation Forest)",65,True,duplicate_claim,1,"duplicate_resubmission,zero_disbursal,anomaly",Duplicate-claim candidate: a near-identical work description for the same MP and amount appears in a different financial year (cross-FY partner).,internal - administrative recovery
MP18250/2025-2026/140436,18250.0,2025-2026,140436.0,SK NURUL ISLAM,West Bengal,West Bengal,BASIRHAT,Normal/Others,Installation of 12 miters Highmast Light with with 6nos. IP65 Flood light with high power Led at Narayanapur Bazar under Jadurhati Uttar G.P & Baduria Panchayat Samity (SL.No.- 38).,Work Completed,2024-09-12,500000.0,2025-10-14,500000.0,,,,,,,,49000000.0,,1,1,0,0,2,0.9764,1,True,0.5030415328531277,True,False,False,True,False,True,False,"sanctioned but never completed; sanctioned but zero amount disbursed; duplicate-resubmission candidate (cross-FY, same MP+amount, description sim >= 0.8); anomalous on F1-F4 features (Isolation Forest)",65,True,duplicate_claim,1,"duplicate_resubmission,zero_disbursal,anomaly",Duplicate-claim candidate: a near-identical work description for the same MP and amount appears in a different financial year (cross-FY partner).,internal - administrative recovery
MP577/2025-2026/133564,577.0,2025-2026,133564.0,Jaswantsinh Sumanbhai Bhabhor,Gujarat,Gujarat,DAHOD(ST),Normal/Others,DHAVADIYA GAME BORVA FALIYAMA C.C.ROADNU KAM,Physical Inspection,2024-07-17,250000.0,2026-01-02,250000.0,,,,,,,,147000000.0,,1,1,0,0,16,0.9169,3,True,0.5044632391209884,True,False,False,True,False,True,False,"sanctioned but never completed; sanctioned but zero amount disbursed; duplicate-resubmission candidate (cross-FY, same MP+amount, description sim >= 0.8); anomalous on F1-F4 features (Isolation Forest)",65,True,duplicate_claim,1,"duplicate_resubmission,zero_disbursal,anomaly",Duplicate-claim candidate: a near-identical work description for the same MP and amount appears in a different financial year (cross-FY partner).,internal - administrative recovery
MP577/2025-2026/133566,577.0,2025-2026,133566.0,Jaswantsinh Sumanbhai Bhabhor,Gujarat,Gujarat,DAHOD(ST),Normal/Others,varamkheda game nadini bajuma c.c.road nu kam,Sanction,2024-07-17,250000.0,2025-10-07,250000.0,,,,,,,,147000000.0,,1,1,0,0,20,0.9691,6,True,0.4060985976390886,True,False,False,True,False,True,False,"sanctioned but never completed; sanctioned but zero amount disbursed; duplicate-resubmission candidate (cross-FY, same MP+amount, description sim >= 0.8); anomalous on F1-F4 features (Isolation Forest)",65,True,duplicate_claim,1,"duplicate_resubmission,zero_disbursal,anomaly",Duplicate-claim candidate: a near-identical work description for the same MP and amount appears in a different financial year (cross-FY partner).,internal - administrative recovery
MP582/2025-2026/141898,582.0,2025-2026,141898.0,Prabhubhai Nagarbhai Vasava,Gujarat,Gujarat,BARDOLI(ST),Normal/Others,"the following facility work regarding placing electricity pole near the field in front of the P.S., fixing till commissioning 11.00 M.T.R.G.I. Tuber Light Poles with 150 Volt 6 Flooded LEDs Lights Attachment and Leader with 1 Year Maintenance Work Nos.1, at Devalpada village near Devalimadi temple Taluka Songadh District Tapi",Sanction,2024-09-20,192000.0,2025-10-30,192000.0,,,,,,,,147000000.0,,1,1,0,0,4,0.9992,3,True,0.3852335942812438,True,False,False,True,False,True,False,"sanctioned but never completed; sanctioned but zero amount disbursed; duplicate-resubmission candidate (cross-FY, same MP+amount, description sim >= 0.8); anomalous on F1-F4 features (Isolation Forest)",65,True,duplicate_claim,1,"duplicate_resubmission,zero_disbursal,anomaly",Duplicate-claim candidate: a near-identical work description for the same MP and amount appears in a different financial year (cross-FY partner).,internal - administrative recovery
